time,open,high,low,close,Volume,ATR
1737362640,108234.3,108273.2,108127.6,108175,282.716,257.50709641739087
1737362760,108175,108175.3,107900,107937.6,497.276,258.77801810186315
1737362880,107937.6,108120.5,107937.6,108105.1,166.432,253.35815966601538
1737363000,108105.1,108200.2,108076.8,108114.2,77.635,244.0754339755853
1737363120,108114.2,108237.4,108100.3,108222.2,83.146,236.43433154875717
1737363240,108222.2,108248,108200,108213,65.032,222.97473643813166
1737363360,108213,108303.1,108169.1,108300,99.575,216.61939812112226
1737363480,108300,108412.1,108267.5,108329.9,283.084,211.47515539818536
1737363600,108329.9,108449.2,108272.2,108334.5,196.163,209.012644298315
1737363720,108334.5,108412.2,108201.6,108387.2,149.683,209.12602684843475
1737363840,108387.2,108691.8,108380,108684.4,273.735,216.45988207354677
1737363960,108684.4,109213.5,108656.3,109109.2,2095.536,240.7984619254361
1737364080,109109.2,109210.7,108919,109003.4,913.459,244.43428607361903
1737364200,109003.4,109111.3,108600,108600,610.225,263.49612278264647
1737364320,108600,108847.9,108461.5,108700,686.933,272.2749711553142
1737364440,108700,108888,108603.5,108888,220.587,273.14818750136317
1737364560,108888,108921,108605.3,108618.3,231.992,276.187602679837
1737364680,108618.3,108757.7,108597.7,108748.3,208.385,267.88848820270584
1737364800,108748.3,108748.3,108326.9,108417.9,462.924,278.85359618822747
1737364920,108417.9,108569,108409.2,108554.6,603.699,270.3497678890686
1737365040,108554.6,108554.6,108119.5,108163.2,225.76,282.1176416112784
1737365160,108163.2,108200.2,108000,108010.2,795.978,276.26638149618685
1737365280,108010.2,108276.2,108010.2,108270.1,430.854,275.5330685321735
1737365400,108270.1,108355.2,108134.6,108294.9,178.568,271.6092779227319
1737365520,108294.9,108294.9,107859.4,107958.7,883.685,283.3157580711082
1737365640,107958.7,107985.1,107800,107908.9,1157.136,276.3003467803152
1737365760,107908.9,108173.5,107901,107925.1,204.866,276.0288934388641
1737365880,107925.1,107940.8,107600,107644.5,408.579,280.655401050374
1737366000,107644.5,107940.1,107644.5,107938.4,374.799,281.7228724039191
1737366120,107938.4,108059.3,107802.9,108030,219.701,279.9140958036398
1737366240,108030,108115,108000.1,108055.6,204.354,268.127374674808
1737366360,108055.6,108161.6,108011,108094.1,232.917,259.7325621980364
1737366480,108094.1,108094.2,107936.3,107940.9,85.016,252.45880775531913
1737366600,107940.9,108020,107851,107958.7,125.532,246.4974643442249
1737366720,107958.7,108175.4,107924.2,108029,949.164,246.8333597482086
1737366840,108029,108216.8,108024.8,108206,90.169,242.91669119476515
1737366960,108206,108237.3,108150.6,108200.4,347.774,231.75835610942457
1737367080,108200.4,108236.8,108118.3,108159.2,63.788,223.66847353017994
1737367200,108159.2,108292.5,108065.8,108077.5,109.925,223.88501113516688
1737367320,108077.5,108124.1,108000,108024.9,143.972,216.75751033979824
1737367440,108024.9,108173.2,108000,108000,73.147,213.64625960124104
1737367560,108000,108149.6,107967,108118.1,173.555,211.42866962972425
1737367680,108118.1,108135.7,107957.3,108020.2,103.158,209.0694789418864
1737367800,108020.2,108219.1,107999.9,108211.1,71.905,209.79308758889533
1737367920,108211.1,108310.1,108121.8,108132.1,162.617,208.25786704683156
1737368040,108132.1,108167.5,108081.6,108130.2,70.063,199.5180194006289
1737368160,108130.2,108292.5,108081.6,108290,70.648,200.33101801486927
1737368280,108290,108308.8,108220,108268.9,163.326,192.3645167280931
1737368400,108268.9,108590.2,108268.6,108562,1118.968,201.59562267608584
1737368520,108562,108600.2,108437.8,108554.5,1124.586,198.79593534207928
1737368640,108554.5,108770.8,108554.5,108648.3,404.028,200.0462256747881
1737368760,108648.3,108677.4,108550,108579.4,349.003,194.85720955515995
1737368880,108579.4,108579.4,108460.1,108535.3,155.731,189.46026601550486
1737369000,108535.3,108650,108518.9,108558.1,151.758,185.29167558582637
1737369120,108558.1,108623.2,108459.3,108459.3,104.569,183.7636987582669
1737369240,108459.3,108496.1,108293.6,108379,153.46,185.10200598981928
1737369360,108379,108379,108157.1,108267.2,363.12,187.73043413340318
1737369480,108267.2,108395.2,108247.4,108373.4,174.968,184.87826026673173
