time,open,high,low,close,Volume,ATR
1740203280,172.319,172.447,172.171,172.224,808.5,0.2538449834003881
1740203400,172.224,172.246,172.006,172.006,2485.3,0.2528560560146467
1740203520,172.006,172.176,172.004,172.109,2557.6,0.24708062344217177
1740203640,172.109,172.126,171.894,171.966,1975.1,0.24600343605344516
1740203760,171.966,172.106,171.894,171.911,1980.3,0.243574619192484
1740203880,171.911,172.086,171.911,172.074,217.6,0.23867643210730738
1740204000,172.074,172.2,171.942,172.2,1014.2,0.2400566869567841
1740204120,172.2,172.466,172.199,172.301,1277,0.2419812093170135
1740204240,172.301,172.53,172.285,172.383,5770.7,0.24219683722294144
1740204360,172.383,172.42,171.814,171.896,951.6,0.26818277742130237
1740204480,171.896,171.976,171.864,171.902,1518.1,0.25702686474835185
1740204600,171.902,171.956,171.744,171.925,1583.7,0.2538106601234688
1740204720,171.925,171.956,171.866,171.955,222.6,0.24210989868607638
1740204840,171.955,172.136,171.905,171.962,834,0.24131633449421339
1740204960,171.962,171.966,171.714,171.768,1073.3,0.2420794534589131
1740205080,171.768,171.849,171.684,171.695,405.6,0.2365737782118473
1740205200,171.695,171.772,171.538,171.538,981.2,0.23638993691099966
1740205320,171.538,171.649,171.532,171.584,438,0.22786208427449897
1740205440,171.584,171.635,171.419,171.446,414.7,0.22701479254060475
1740205560,171.446,171.476,171.3,171.336,1655.4,0.22337087878770354
1740205680,171.336,171.445,171.305,171.34,247.3,0.2174158160171523
1740205800,171.34,171.455,171.189,171.453,1502.9,0.2208861148730714
1740205920,171.453,171.536,171.425,171.461,1118.1,0.2130371066678513
1740206040,171.461,171.465,171.105,171.148,5115.8,0.22353445619157716
1740206160,171.148,171.165,170.944,171.105,5006.6,0.22335342360646476
1740206280,171.105,171.186,171.07,171.08,462.8,0.2156853219202897
1740206400,171.08,171.375,171.077,171.185,645.3,0.22156494178312627
1740206520,171.185,171.225,171,171.125,1124.6,0.2218103030843311
1740206640,171.125,171.255,171.105,171.202,1908.8,0.216680995721165
1740206760,171.202,171.392,171.155,171.392,6070.1,0.21813235316965285
1740206880,171.392,171.395,171.085,171.085,447.5,0.22469432794324923
1740207000,171.085,171.116,171.035,171.05,866.5,0.21443044737587552
1740207120,171.05,171.105,170.875,170.93,700.8,0.21554255827759797
1740207240,170.93,170.935,170.852,170.925,824.6,0.20607523268634087
1740207360,170.925,171.205,170.875,171.135,1074.1,0.21492700178017454
1740207480,171.135,171.185,171.01,171.122,209,0.21207507308159146
1740207600,171.122,171.365,171.095,171.256,797.8,0.21621256786147852
1740207720,171.256,171.857,171.085,171.744,2210.4,0.2559116701570866
1740207840,171.744,171.862,171.734,171.826,3176.8,0.24677512228872225
1740207960,171.826,172.156,171.814,172.146,3026,0.2535768992681002
1740208080,172.146,172.211,172.039,172.113,3511.6,0.2477499778918091
1740208200,172.113,172.155,171.843,171.984,814.9,0.2523392651852522
1740208320,171.984,172.236,171.984,172.189,2151.3,0.2523150319577328
1740208440,172.189,172.239,172.131,172.22,933.4,0.24200681538932362
1740208560,172.22,172.5,172.134,172.495,1004.9,0.25086347143294435
1740208680,172.495,172.876,172.462,172.838,16659,0.2625160806163066
1740208800,172.838,172.936,172.514,172.531,8272.8,0.27390778914371305
1740208920,172.531,172.736,172.485,172.496,1037.2,0.272271518490589
1740209040,172.496,172.745,172.493,172.645,415.9,0.270823552884119
1740209160,172.645,172.701,172.454,172.516,637.4,0.2691218705352524
1740209280,172.516,172.561,172.3,172.3,2886.7,0.2685417369255912
1740209400,172.3,172.386,172.143,172.259,1119.8,0.2667173271451915
1740209520,172.259,172.26,172.034,172.182,2314.9,0.26380894663482063
1740209640,172.182,172.236,172.024,172.206,593.7,0.2601083075894755
1740209760,172.206,172.649,172.206,172.573,918.1,0.27317199990451385
1740209880,172.573,172.598,172.29,172.292,180,0.2756597141970501
1740210000,172.292,172.292,172.106,172.186,978.5,0.26925544889726133
1740210120,172.186,172.2,172.124,172.189,334.9,0.2554514882617422
1740210240,172.189,172.359,172.189,172.284,510.7,0.24934781052876173
1740210360,172.284,172.356,172.134,172.164,1162.9,0.24739439549099362
1740210480,172.164,172.176,172,172.016,6618.6,0.24229479581306462
1740210600,172.016,172.056,171.934,171.967,1106.9,0.23370231039784675
1740210720,171.967,171.977,171.895,171.936,545.9,0.22286643108371437
1740210840,171.936,171.936,171.754,171.796,2609.8,0.21994740029202164
1740210960,171.796,171.916,171.752,171.907,687.9,0.21595115741401918
1740211080,171.907,171.916,171.804,171.824,756.7,0.20852607474158888
1740211200,171.824,172.156,171.794,172.074,643.8,0.21948849797433215
1740211320,172.074,172.29,171.901,172.247,429.2,0.2315964624047357
1740211440,172.247,172.495,172.055,172.197,2835.6,0.24648242937582585
1740211560,172.197,172.245,172.105,172.214,671,0.2388765415632679
1740211680,172.214,172.24,172.064,172.216,387.9,0.23438536002303564
1740211800,172.216,172.37,172.174,172.189,649.9,0.2316435485928187
1740211920,172.189,172.189,171.957,171.961,892.7,0.2316690094076173
1740212040,171.961,171.963,171.594,171.674,6584.8,0.24147836587850177
1740212160,171.674,171.995,171.653,171.995,1744.4,0.24865848260146686
1740212280,171.995,172.025,171.854,171.921,289.8,0.24311144812993296
1740212400,171.921,172.086,171.921,172.058,842.4,0.23753205897779633
1740212520,172.058,172.169,171.889,171.889,645.1,0.24056548333652525
1740212640,171.889,172,171.851,171.983,3782.3,0.23402509166963065
1740212760,171.983,172.028,171.755,171.762,156.3,0.23680901369322818
1740212880,171.762,171.922,171.762,171.906,100,0.23132265557228307
1740213000,171.906,171.996,171.844,171.915,484.7,0.22565675160283538
1740213120,171.915,172.026,171.872,172.026,296.2,0.2205384122026326
1740213240,172.026,172.206,171.914,172.058,624.2,0.22564281133101607
1740213360,172.058,172.146,171.864,172.141,354.1,0.2296683248073708
1740213480,172.141,172.187,171.784,171.83,2284.8,0.24204915874970287
1740213600,171.83,171.862,171.694,171.765,1063.9,0.23675993312472454
1740213720,171.765,172.043,171.765,172.042,451.8,0.23970565218724563
1740213840,172.042,172.186,172,172.004,661.7,0.23586953417387144
1740213960,172.004,172.083,171.874,171.904,931.8,0.23395028173288085
1740214080,171.904,172.046,171.904,172.037,165.2,0.22738240446624622
1740214200,172.037,172.144,171.955,172.016,557.3,0.22464080414722812
1740214320,172.016,172.026,171.692,171.758,7205.3,0.23245217527956918
1740214440,171.758,171.849,171.579,171.579,3311.9,0.23513416275959864
1740214560,171.579,171.677,171.395,171.445,2118.9,0.23848172256248318
1740214680,171.445,171.575,171.391,171.415,1178.8,0.23459017095087706
1740214800,171.415,172,171.385,171.99,1100.9,0.2617623015972436
1740214920,171.99,171.998,171.435,171.437,5239.8,0.2832792800545825
1740215040,171.437,171.806,171.405,171.799,1410.9,0.29168790290782737
1740215160,171.799,172.056,171.543,172.046,2608.5,0.307495909842983
1740215280,172.046,172.256,171.989,172.116,1654.1,0.3046033448541982
1740215400,172.116,172.359,172.109,172.341,1007.1,0.30070310593604116
1740215520,172.341,172.385,172.134,172.229,5534.8,0.29715288408346713
1740215640,172.229,172.326,172.135,172.145,2223.9,0.2895705352203625
1740215760,172.145,172.197,171.994,172.01,259.5,0.2833869255617654
1740215880,172.01,172.326,171.919,172.308,617.1,0.2922164308787809
1740216000,172.308,172.5,172.308,172.44,1989.5,0.28505811438743994
1740216120,172.44,172.656,172.384,172.416,5766.2,0.2841253919311956
1740216240,172.416,172.644,172.383,172.644,3657.7,0.28247357822182423
1740216360,172.644,172.669,172.264,172.296,3297.9,0.29122546549169404
1740216480,172.296,172.385,172.271,172.347,508.1,0.27856650367085906
1740216600,172.347,172.506,172.344,172.371,3243.1,0.2702403248372267
1740216720,172.371,172.397,172.158,172.372,1069,0.2680088730631394
1740216840,172.372,172.516,172.313,172.328,597.7,0.2633653821300582
1740216960,172.328,172.506,172.268,172.454,500.9,0.2615535691207683
1740217080,172.454,172.566,172.381,172.545,118.9,0.2560854570407136
1740217200,172.545,172.555,172.405,172.417,170.8,0.24850792439494876
1740217320,172.417,172.762,172.416,172.749,788.4,0.25547164408102413
1740217440,172.749,172.796,172.645,172.765,891.7,0.24800938378952114
1740217560,172.765,173,172.754,172.964,2718.2,0.24786585637598457
1740217680,172.964,172.995,172.884,172.889,947.7,0.23808972377770127
1740217800,172.889,172.945,172.711,172.906,717.7,0.2377976006507212
1740217920,172.906,173.126,172.885,173.031,2644.4,0.23802634346138496
1740218040,173.031,173.161,173.017,173.136,1016.2,0.23131017607128643
1740218160,173.136,173.326,173.094,173.15,2205.5,0.23135944920905163
1740218280,173.15,173.426,173,173.358,1259.2,0.2452623456941185
1740218400,173.358,173.566,173.264,173.353,3988.2,0.2493150352873952
1740218520,173.353,173.636,173.178,173.606,1533.8,0.26422110419543826
1740218640,173.606,173.816,173.474,173.489,4353,0.2697767396100507
1740218760,173.489,173.696,173.184,173.441,5595.5,0.2870784010664757
1740218880,173.441,174.076,173.441,173.846,4137.5,0.3119299438474411
1740219000,173.846,174.11,173.704,173.757,2910.2,0.31864923357262426
1740219120,173.757,173.826,173.514,173.534,1915.2,0.3181742883174356
1740219240,173.534,173.775,173.534,173.766,1508.8,0.3126618391519055
1740219360,173.766,174,173.766,173.836,1181.6,0.3070431363553414
1740219480,173.836,173.996,173.654,173.734,754.6,0.30954005518710365
1740219600,173.734,173.914,173.704,173.844,730.4,0.3024300512451662
1740219720,173.844,174.029,173.844,173.99,804.9,0.2940421904419402
1740219840,173.99,174.1,173.704,173.736,2894.1,0.30132489112465777
1740219960,173.736,173.796,173.604,173.686,1693.3,0.29351597033003785
1740220080,173.686,173.896,173.614,173.896,249.2,0.29269340102074815
1740220200,173.896,173.958,173.6,173.719,1418.2,0.29735815809069494
1740220320,173.719,173.833,173.707,173.742,605.1,0.2851182896556456
1740220440,173.742,173.914,173.6,173.616,1246.9,0.28718126896595614
1740220560,173.616,173.616,173.351,173.55,4261.3,0.28559689261124604
1740220680,173.55,173.566,173.304,173.334,1321.4,0.28391140028187134
1740220800,173.334,173.669,173.334,173.667,971.3,0.2875605859760239
1740220920,173.667,173.833,173.635,173.768,912.1,0.2811634012634513
1740221040,173.768,173.966,173.735,173.951,898.5,0.27758030117320437
1740221160,173.951,173.956,173.534,173.534,806.8,0.2878959939465467
1740221280,173.534,173.599,173.405,173.461,523.1,0.28118913723607825
1740221400,173.461,173.545,173.374,173.485,304,0.2733184845763578
1740221520,173.485,173.566,173.294,173.365,1359.3,0.2732243071066173
1740221640,173.365,173.372,173.003,173.006,2698.2,0.2800654280275752
1740221760,173.006,173.176,172.934,173.142,6859.1,0.2773464688827477
1740221880,173.142,173.225,173.044,173.189,940.6,0.27046457824826453
1740222000,173.189,173.424,173.074,173.358,652.2,0.27614567980195953
1740222120,173.358,173.466,173.236,173.406,588,0.2728495598161066
1740222240,173.406,173.476,173.364,173.445,776.9,0.2613603055435272
1740222360,173.445,173.661,173.445,173.583,1017.1,0.2581202837189901
1740222480,173.583,173.606,173.41,173.411,839.8,0.25368312059620496
1740222600,173.411,173.416,173.14,173.186,3047.1,0.2552771834107625
1740222720,173.186,173.374,173.186,173.342,2011.9,0.2504716703099929
1740222840,173.342,173.366,173.1,173.12,280,0.25158083671642334
1740222960,173.12,173.192,172.914,173.046,265,0.2534679198081088
1740223080,173.046,173.346,172.934,173.328,2347.9,0.26479163982181575
1740223200,173.328,173.401,173.254,173.267,482.3,0.256377951263116
1740223320,173.267,173.282,173.045,173.06,6922.1,0.2549938118871808
1740223440,173.06,173.289,173.047,173.175,272.2,0.25406568246666716
1740223560,173.175,173.436,173.175,173.377,839.7,0.2545609908619049
1740223680,173.377,173.377,173.264,173.324,832.6,0.24444949151462597
1740223800,173.324,173.396,173.214,173.22,666.3,0.2399888135492947
1740223920,173.22,173.386,173.114,173.366,598,0.2422753268672016
1740224040,173.366,173.611,173.361,173.506,1297.7,0.24282708923383006
1740224160,173.506,173.676,173.484,173.53,1061.8,0.23919658285998355
1740224280,173.53,173.566,173.453,173.499,253.5,0.23018254122712753
1740224400,173.499,173.511,173.322,173.354,816,0.22724093113947505
1740224520,173.354,173.436,173.334,173.39,965.2,0.2182951503437985
1740224640,173.39,173.396,173.3,173.38,590.7,0.20955978246209686
1740224760,173.38,173.606,173.304,173.516,1110.3,0.21616265514337513
1740224880,173.516,173.856,173.475,173.794,1260.8,0.22793675120456264
1740225000,173.794,173.836,173.654,173.736,437.4,0.22465555468995219
1740225120,173.736,173.853,173.601,173.601,1161.1,0.2266087293549563
1740225240,173.601,173.656,173.584,173.635,366.5,0.21556524868674534
1740225360,173.635,173.73,173.602,173.604,213.3,0.20931058806626252
1740225480,173.604,173.652,173.463,173.541,562.6,0.20785983177581469
1740225600,173.541,173.776,173.504,173.676,1040.2,0.21244127236325788
1740225720,173.676,173.905,173.645,173.646,877.4,0.21583832433731026
1740225840,173.646,173.646,173.524,173.592,3456.6,0.20913558688464423
1740225960,173.592,173.592,173.424,173.424,503.8,0.20619733067859866
1740226080,173.424,173.631,173.304,173.534,1885,0.21482609277298434
1740226200,173.534,173.536,173.25,173.25,1167.9,0.21990994328919983
1740226320,173.25,173.386,173.064,173.123,2084.5,0.22720209019711432
1740226440,173.123,173.266,173.094,173.25,1813.9,0.22325908375446307
1740226560,173.25,173.445,173.244,173.426,846.4,0.2216691492005724
1740226680,173.426,173.526,173.324,173.324,2131.7,0.22026420997195997
1740226800,173.324,173.34,172.774,172.806,2876.6,0.2449596235453916
1740226920,172.806,172.856,172.704,172.766,1546.8,0.23831965043500555
1740227040,172.766,172.943,172.664,172.856,1502.8,0.24122538968964977
1740227160,172.856,172.956,172.73,172.866,422,0.24013786185467473
1740227280,172.866,173.054,172.866,173.048,208.8,0.23641372886505427
1740227400,173.048,173.386,173.044,173.284,1817.3,0.24395560537469213
1740227520,173.284,173.646,173.236,173.556,1005.6,0.2558159192764996
1740227640,173.556,173.586,173.474,173.582,448.5,0.24554335361389415
1740227760,173.582,173.89,173.566,173.811,5582.1,0.25114739978432915
1740227880,173.811,173.836,173.544,173.79,826.5,0.2540654426568772
1740228000,173.79,173.795,173.685,173.693,485.9,0.24377505389567064
1740228120,173.693,173.736,173.554,173.646,376.2,0.23936255004597903
1740228240,173.646,173.646,173.444,173.616,2266.3,0.23669379647126612
1740228360,173.616,173.795,173.615,173.795,610.7,0.23264423958045985
1740228480,173.795,173.893,173.684,173.885,258.9,0.23095536532471295
1740228600,173.885,174.036,173.804,173.831,2368.5,0.2310299820872334
1740228720,173.831,173.927,173.754,173.774,1065.2,0.22688498336671686
1740228840,173.774,174.016,173.764,173.906,528.6,0.22867891312623573
1740228960,173.906,173.926,173.724,173.795,876.1,0.2267732764743616
1740229080,173.795,173.839,173.724,173.839,1129.4,0.21878947101190785
1740229200,173.839,174.11,173.839,174.086,1309.6,0.22251879451105835
1740229320,174.086,174.346,173.919,174.345,2814.6,0.23712459490312507
1740229440,174.345,174.576,174.314,174.451,2718.2,0.23890140955290187
1740229560,174.451,174.5,174.284,174.306,2110.5,0.23726559458483804
1740229680,174.306,174.376,174.174,174.224,2846.8,0.23474662354306375
1740229800,174.224,174.246,173.822,173.835,1934.2,0.24826472186141682
1740229920,173.835,173.905,173.743,173.794,1620.2,0.2421029560141732
1740230040,173.794,174.006,173.714,173.774,1176.9,0.24566703058458952
1740230160,173.774,173.991,173.774,173.914,594.6,0.24361938554283408
1740230280,173.914,174.166,173.914,174.105,1318.2,0.24421800086120377
1740230400,174.105,174.105,173.864,173.925,1385.7,0.24398814365683102
1740230520,173.925,174.186,173.844,174.096,1300.7,0.2509889905384869
1740230640,174.096,174.142,174.024,174.081,308.4,0.2414897769285946
