time,open,high,low,close,Volume,ATR
1737382080,26.51,26.581,26.51,26.546,54,0.08243480931086582
1737382200,26.546,26.57,26.528,26.57,97,0.07954660864580408
1737382320,26.57,26.576,26.516,26.557,93,0.07815042231396109
1737382440,26.557,26.63,26.526,26.63,234,0.07999682072010668
1737382560,26.63,26.676,26.605,26.662,67,0.07935419066867035
1737382680,26.662,26.662,26.567,26.585,64,0.08047174847805096
1737382800,26.585,26.682,26.585,26.671,51,0.08165233787247572
1737382920,26.671,26.679,26.643,26.643,42,0.07839145659587017
1737383040,26.643,26.681,26.643,26.657,221,0.07550635255330804
1737383160,26.657,26.672,26.621,26.648,55,0.07375589879950047
